Unnamed: 0,Buy
13170,1
9236,0
15161,1
12830,0
4202,1
17357,0
9924,1
8248,1
16999,1
11596,0
14660,0
387,0
8482,0
5496,1
7771,0
2008,0
12320,1
6255,0
13987,0
5139,0
3245,1
15296,0
12259,1
14111,1
9532,0
7735,0
2425,0
6778,1
3865,1
7702,0
9964,0
259,1
11219,0
16875,1
5945,1
6290,1
8204,1
4123,1
1836,1
9029,0
4754,0
14315,1
9422,0
12612,0
5468,1
9034,1
4930,0
13155,0
9597,1
7220,0
7886,0
4679,1
4639,0
11974,0
11468,0
7197,0
1911,1
4413,1
1121,0
608,0
13845,0
3919,0
11484,0
11541,0
2281,0
11364,0
16904,0
3844,1
9376,1
8211,0
1042,0
2812,1
5940,1
9699,0
1632,0
9249,1
3852,1
14391,0
6664,1
4665,1
12841,1
16821,0
9340,1
12927,1
3656,1
377,1
357,0
5459,0
4822,0
9481,1
8330,0
14840,0
3474,1
11895,0
5617,1
10416,0
14703,0
16721,1
5405,1
12511,1
15606,0
10545,1
10467,0
13492,0
2025,0
11019,1
13336,1
9931,0
10765,1
5905,1
5608,1
11028,1
2585,0
12571,1
13866,0
2448,1
6395,1
6994,0
15555,1
2458,0
10904,0
4286,1
15882,0
3282,0
222,0
16910,1
13199,0
2435,1
2589,0
16559,0
16102,0
9487,1
15132,1
2805,1
2301,0
113,1
14181,0
9720,1
12731,1
4265,1
6341,1
14583,0
16914,1
13177,1
12331,1
9854,1
5245,1
10609,1
7719,0
4488,1
3668,0
7442,1
12451,1
16350,1
10115,1
11611,0
15046,1
5099,0
7199,1
3472,0
7017,1
15801,1
4028,1
3425,1
16558,0
13976,0
8649,1
10205,0
7309,1
6756,1
15579,1
15716,0
3315,0
3058,1
2602,1
12042,1
17450,1
4714,1
8746,0
17647,0
8873,1
14569,1
17304,0
5635,1
16072,0
5996,1
14155,1
6252,0
6186,1
10945,0
11841,1
3461,1
4201,1
11368,1
6480,1
9792,1
12456,0
2543,0
3260,0
483,1
11984,0
6415,0
7814,1
3434,1
7562,1
6498,0
8903,0
8279,1
7346,0
6388,1
9473,0
1730,1
9384,1
14230,0
9199,1
2718,1
13535,1
16074,1
9553,1
13618,0
8914,0
820,0
1114,0
291,1
7654,1
13525,1
653,1
8842,1
14165,1
4832,1
4441,1
2948,0
4113,1
4705,0
17324,0
5151,1
930,0
16818,0
3449,0
10790,1
14636,1
13622,1
16078,0
8327,1
15819,0
10036,0
8422,0
10712,1
15581,0
7254,1
16636,0
12119,0
2726,1
14456,0
12783,0
4506,0
15059,0
9464,1
17683,1
8440,1
12054,1
17156,1
1397,0
862,0
4610,0
2250,0
14813,1
6013,1
351,1
6253,1
12028,1
4407,1
3079,0
12703,0
16634,1
9252,0
566,1
16691,0
13585,0
7803,0
6978,1
5706,1
2117,0
12708,0
4724,0
1305,1
14522,1
7801,0
8893,0
2026,0
6729,0
17606,0
1035,0
15827,0
1557,0
9657,1
326,1
14602,0
7780,0
10424,1
54,1
12596,1
10967,0
9253,0
15887,1
2813,1
9760,0
16858,0
7648,0
735,1
8083,0
15124,1
1965,0
720,0
9826,1
426,0
15973,0
1720,0
6335,0
9707,0
16204,0
13909,1
5503,1
9085,0
9459,0
7726,1
11011,0
3251,1
3827,1
420,1
284,0
16693,0
2519,0
379,0
2129,0
12268,1
8121,1
15689,1
9983,1
11831,0
9409,0
2928,1
4132,1
15207,1
6053,0
6118,1
16055,0
15793,1
3584,0
11471,1
11991,0
6066,1
2199,1
12534,0
8852,1
5271,1
5746,0
11503,0
12124,0
6180,1
16754,0
3846,0
3210,1
14427,0
6932,1
8743,1
15275,0
4935,0
10746,0
7591,1
8104,1
5803,1
12788,0
5418,0
11848,0
1697,1
15035,0
8239,1
221,0
13792,1
16033,0
11370,0
13520,0
7827,1
9647,1
2351,1
2300,0
8344,1
16408,0
3014,1
4902,1
9568,1
12481,1
16853,1
14709,0
14701,1
1606,0
5358,1
17374,0
13814,0
6955,0
6758,1
4502,1
6278,1
11374,0
1276,0
5813,0
8753,0
15759,1
14009,0
5125,1
16835,1
8654,0
17387,0
3000,1
6879,0
15279,0
14992,1
4401,0
12090,0
12164,1
10901,1
7403,1
5458,1
13212,1
4870,0
9558,1
7092,1
12554,1
7132,1
3550,1
2874,0
15290,1
3706,0
16670,0
13211,1
17659,0
15006,0
7360,0
9757,1
15472,1
6398,0
841,1
11527,1
2814,1
4061,1
2003,0
5194,1
13433,1
10057,1
9547,0
3623,0
3479,1
17068,1
13436,0
4333,0
2420,0
8037,1
10842,0
1010,1
8481,0
4723,1
1599,1
17562,1
1427,0
15266,0
11557,0
5537,1
447,1
11357,0
11723,1
8974,0
977,0
15905,0
6181,0
5148,1
3889,0
7793,1
9366,0
5614,0
9525,0
10223,1
12381,0
7231,0
2534,1
13707,1
6742,0
10000,0
6428,0
15480,1
11269,1
17023,1
1358,0
14341,1
15143,1
2054,0
6624,1
15774,1
14438,0
12156,1
2995,0
9319,1
13213,1
8962,0
9735,1
13126,1
3011,1
3986,1
10620,1
11504,0
2152,1
15334,0
17108,0
4385,1
6913,0
9946,0
3069,1
5420,0
5913,1
1166,0
10646,1
6161,1
12359,1
13776,1
3111,0
16752,0
1144,0
9980,1
3341,1
7074,1
2157,1
15898,1
130,1
409,1
17560,0
2275,0
11866,0
14579,1
149,1
17637,0
14699,0
11597,1
94,0
7302,1
15734,0
7152,1
3208,1
8870,0
14741,0
9188,1
15968,0
1496,0
2498,0
11275,0
10747,0
0,0
9063,0
57,0
3657,0
14631,0
3684,1
6357,1
9234,0
14168,0
15839,1
2626,1
12606,0
1833,1
14505,1
11547,0
12041,1
5170,0
4609,0
13628,0
8877,1
16150,1
14159,0
13035,1
11630,1
4345,0
9632,0
17383,1
10771,1
14580,1
7613,0
8936,0
6672,0
11915,1
8188,1
1634,1
1981,0
2189,0
9498,1
8899,1
4104,1
13827,1
2704,1
6956,0
13357,1
15604,0
13512,0
11248,1
102,1
6569,1
1498,0
17389,0
6235,1
15825,0
7580,1
7639,0
12648,1
15788,1
9919,1
15908,0
7453,0
4691,1
4153,1
7728,1
12636,0
12939,1
7364,1
3207,1
14368,0
7665,0
13179,0
640,1
3991,1
9178,1
17148,0
2885,1
12794,0
6201,0
2483,0
16091,1
9997,0
11179,1
17135,0
12675,1
6662,1
7627,0
7475,1
8805,0
6128,1
10560,0
8550,1
3366,1
4344,1
17410,1
2009,0
12879,0
17490,1
15931,0
10080,0
3616,1
2499,0
13342,0
10311,1
12375,1
14922,0
12687,0
8352,0
4156,1
15228,1
17197,0
2078,1
17495,0
8621,1
3214,1
1639,0
2571,0
5361,0
2214,0
8454,0
13249,0
9742,1
4715,0
10542,1
3857,0
9594,1
7732,1
6863,0
10718,0
7553,0
13724,1
8817,0
3194,1
7215,0
3589,1
4110,0
2021,0
10126,0
9617,0
4602,1
8247,0
10284,1
9144,0
7412,1
3295,0
13086,1
5380,0
10043,1
11512,1
15578,1
17266,1
5715,0
4449,1
6832,1
11086,0
14219,1
9255,1
12016,0
15790,1
15187,1
11632,0
12086,1
9390,0
3422,1
11449,0
12008,1
7444,1
9452,0
4949,0
10351,1
17385,0
563,1
4105,0
13232,0
15289,0
11898,1
15138,0
9403,1
3559,1
2879,0
700,1
10236,1
1119,1
15155,1
9490,0
10730,0
5135,1
4186,1
12980,1
518,1
7528,1
12526,1
1314,1
5952,1
13666,1
3288,0
15641,0
8500,0
12619,1
3387,0
15985,1
9957,0
15639,0
13966,0
2177,1
14844,0
15278,0
9364,1
16153,0
6393,1
3043,1
7077,0
14668,1
12314,1
2439,0
14829,1
8284,1
6077,1
12326,0
950,0
826,1
7139,1
274,0
14629,0
5058,1
11208,1
1053,1
7983,1
9228,0
12614,1
17359,1
927,0
4093,0
13458,1
5654,1
2562,0
5689,0
15784,0
1318,1
4844,0
14710,1
10673,1
13596,0
15738,1
304,1
5860,1
4447,0
15785,0
15571,0
6174,1
14508,1
13112,1
17557,1
9691,1
16452,0
17609,0
5871,1
7546,0
4168,1
511,1
6088,1
17192,0
6151,1
2826,1
1090,0
5272,0
10402,0
4770,1
3204,1
16394,0
15333,1
7495,0
8749,1
12723,1
14677,1
14723,0
10067,0
10438,1
7698,0
5836,1
742,0
15613,0
13762,0
11635,0
5161,1
3710,1
12097,1
16431,0
8496,1
601,0
2699,0
11200,1
8985,0
14071,1
381,0
11523,0
11808,1
3441,0
4533,1
17191,0
4794,0
11566,0
10974,0
2950,1
6098,0
11960,0
4140,0
14615,1
2085,1
2518,1
1372,0
11913,0
439,1
7182,0
11588,0
8573,1
14719,1
14480,1
9982,0
12510,0
16154,0
14184,0
339,0
14232,1
8688,0
3572,0
11521,0
7474,0
6621,0
2629,0
4166,1
11662,1
13282,1
903,0
12749,1
2405,0
16362,0
11887,0
12029,1
7744,0
1593,0
366,1
11800,0
7290,1
9254,1
17014,1
16664,0
8744,1
8194,1
16611,0
7289,1
11614,0
3577,1
11953,1
3946,1
2622,1
3571,1
3263,0
11575,1
9965,1
2678,0
16659,1
85,1
167,1
3707,1
7666,0
16162,0
4572,0
1418,0
11237,0
2935,1
9391,1
46,0
7317,1
6641,1
14080,1
8011,1
2069,0
1522,1
9328,0
15881,1
16937,0
1078,1
6436,0
624,1
9150,0
15325,0
10889,1
8886,0
12410,0
15884,0
3578,0
13063,0
15377,0
7438,0
12217,0
12948,1
3047,0
425,1
2909,1
6002,1
10415,0
15375,1
13327,0
14617,1
14787,1
6526,0
1739,0
9514,1
8722,1
1887,0
4856,0
16065,0
10199,1
8530,1
7356,0
6762,0
8191,1
15002,0
12248,1
14633,1
15233,1
1393,0
11501,0
7272,1
10877,1
14323,0
9621,1
9022,0
13195,1
10994,0
17327,0
1714,0
6387,1
4936,1
13348,0
12245,0
8309,1
13328,1
4896,1
10689,1
16866,0
12861,0
16192,1
11118,0
4918,1
17361,0
2006,1
1288,0
9758,1
2861,1
3682,0
15300,0
1693,1
16112,0
5659,1
10557,1
16774,0
4291,1
3669,1
11553,0
6822,0
11321,0
15633,1
3023,1
6759,0
6225,1
5172,1
9038,0
9096,0
10017,1
3941,0
13259,1
1959,1
6490,0
17633,0
3788,0
3433,1
5259,0
6630,1
8807,1
11478,0
11384,1
10524,1
1064,0
10333,0
2730,1
11453,0
6109,0
17073,1
1771,1
9191,0
16258,0
10936,1
13464,1
8221,0
14997,1
7025,1
7583,1
14501,0
15107,1
2954,1
17526,0
12711,0
4081,1
5883,1
1153,0
16744,0
6137,1
13185,1
5128,0
15301,1
11063,1
150,1
7476,1
1535,0
9969,1
1277,1
14027,1
2225,1
15560,1
1683,1
9515,1
17474,0
2998,1
7015,1
9050,0
578,1
12964,0
5030,1
3821,1
17168,0
13448,0
6442,0
13939,1
9224,0
13304,1
4393,1
17040,1
6392,1
676,0
1006,0
9551,0
12779,1
4353,1
7273,1
3484,0
10001,1
3651,0
7908,0
14073,1
16120,0
15574,0
10583,1
5853,1
12143,0
7112,0
17203,1
2715,1
10652,1
16526,0
1443,0
17268,0
6114,0
6050,0
2701,1
9006,0
466,1
1962,0
533,1
7203,0
4189,1
8360,1
14687,1
8048,1
8355,0
10129,0
15802,0
8922,1
638,0
7656,1
16302,0
5748,1
16134,0
6595,1
9819,0
1664,1
7912,1
2680,0
9575,1
14912,0
1247,1
411,1
1566,0
1354,1
17446,0
11306,0
15650,0
1530,1
7608,0
12493,1
688,1
1544,0
9688,0
12172,1
3703,0
14864,0
5090,1
10815,1
6104,0
5960,1
8698,1
6518,0
16594,1
9415,1
1123,1
11355,1
10054,0
2277,0
17158,0
6842,1
4220,1
8197,0
8774,0
2380,1
30,0
12229,1
10260,0
11231,1
11077,1
8918,0
10961,1
4448,1
15537,1
4315,1
2444,0
10251,1
8238,1
14563,1
4671,0
14303,0
6105,1
13882,1
16785,0
7457,0
3482,1
15097,0
3323,1
5562,1
13295,1
13569,0
14832,0
2495,1
6867,0
14743,0
11987,0
12401,0
3944,0
188,1
11004,1
9507,1
6145,1
14882,1
9608,0
7567,0
6561,1
7753,0
6634,0
7249,1
293,1
3532,1
8606,1
15603,0
4525,0
13710,0
8704,1
16076,0
13228,1
14763,0
10694,1
1534,1
13404,1
5859,0
8944,0
6062,0
14959,0
17436,0
9925,1
10280,1
7834,0
11772,0
16637,0
9362,0
9939,1
15872,1
673,1
4706,0
7401,1
16614,1
8780,1
2481,0
7402,1
9192,0
13210,0
15496,1
7172,1
7687,0
5954,1
13430,0
15780,0
8323,1
3221,0
5566,1
9097,1
14823,0
9430,1
1650,0
9308,1
14650,1
14313,1
10732,0
435,1
12064,0
2932,0
6650,1
6345,0
2445,0
7150,0
3778,0
398,0
1805,1
13356,1
11899,0
9841,1
14431,0
15352,1
1475,0
3934,1
7477,0
12787,1
4450,1
9189,1
2574,0
11917,0
17026,0
5800,0
6648,1
6412,1
5732,1
11211,0
280,1
17525,0
8395,1
4836,1
13962,0
8950,1
12540,1
9872,1
11710,0
9731,0
1889,0
14664,1
9901,1
10989,0
7649,1
15521,0
12635,1
11025,0
11725,1
17533,1
6769,0
16148,0
5082,1
16062,0
15241,0
13275,1
9506,0
4807,0
12392,1
10779,0
6698,1
505,0
13904,1
12108,1
10513,1
13384,1
4667,1
2111,0
3393,1
3477,0
4245,1
15762,1
11524,0
4755,0
13582,1
14895,0
7796,0
9425,0
13103,1
16803,1
15196,1
13876,0
13172,0
6887,0
12604,0
14746,0
12397,0
11335,0
6325,1
7949,0
8827,1
11966,0
8261,0
8929,1
12583,0
12476,0
10474,0
9052,0
4438,1
7974,0
13973,0
11160,0
11233,1
2807,0
6141,1
6459,1
7826,0
4246,1
7800,1
11762,0
10369,0
2216,0
7747,0
12426,1
2857,1
1127,0
10078,0
1799,0
13782,0
11076,1
11378,0
14744,0
13100,0
10501,0
2034,1
5893,1
3579,1
8295,0
13554,1
2919,1
14214,1
15865,0
17465,0
13474,0
9806,1
6544,1
6462,1
6551,1
11197,0
617,0
5711,1
11153,1
7051,1
15918,1
7884,0
7333,1
14188,0
7558,0
6934,1
177,1
6779,1
9666,1
9129,1
3781,0
6700,1
2929,1
4580,1
15263,1
10725,1
3545,1
1092,0
17225,0
11879,0
7191,1
7223,1
35,1
473,0
16767,0
5116,1
16476,0
4614,1
15322,0
11845,0
16607,0
15794,0
1327,0
1729,0
16884,0
9634,0
2930,0
7556,1
1681,1
1452,0
6790,0
2109,1
17252,1
1365,0
12171,1
3978,0
3310,0
6306,1
3964,1
299,1
1107,0
11263,0
13241,1
7180,0
11409,0
4950,0
16991,0
1608,0
12754,0
16712,0
8336,1
12642,1
8,1
8978,1
13138,0
6210,1
4850,0
4074,1
8769,1
15139,1
9858,0
10134,0
3411,0
12560,1
1005,1
7559,0
16259,0
17546,0
17336,0
11719,1
13431,0
3128,0
11446,0
750,0
1190,0
17484,1
17052,1
15509,0
7496,1
10218,1
5332,0
11709,0
6125,0
12663,0
15498,1
5227,0
5762,1
8736,1
12367,0
12277,1
1310,0
10174,1
8655,1
12387,0
5357,0
17377,0
9072,0
5115,1
13889,0
16924,0
9861,0
2478,0
7578,1
6925,0
10268,1
6486,0
3938,0
14821,1
2559,0
1808,1
13385,0
10714,0
3562,1
7149,0
263,1
13346,1
14037,1
14770,1
5564,1
344,1
8973,1
11706,1
1571,0
13000,1
9167,0
11734,0
6208,1
8466,1
2084,0
13570,0
9701,1
1370,1
11176,1
4338,1
8607,1
8267,1
558,1
8527,1
12988,0
10654,1
42,1
5076,1
4560,0
13262,1
16705,0
12280,1
10580,1
4467,1
5665,1
1964,1
16135,0
10794,1
14605,1
11856,1
11034,0
1976,0
15166,1
16451,0
13360,1
5023,1
14249,1
1766,0
17311,1
7861,1
3070,1
5042,1
1488,1
4417,1
12196,0
16443,0
3753,0
3421,1
4561,0
10710,1
8126,1
542,1
14619,0
17124,1
1071,1
8250,1
3995,1
6291,0
1655,0
16656,1
10866,1
16234,0
3546,0
2183,1
10021,0
4638,1
16587,0
8079,1
15768,0
6386,1
1807,1
15495,1
2126,1
11121,0
1011,0
3485,0
13029,1
5277,1
11687,1
7885,1
12653,1
14973,0
11933,0
10224,1
15347,1
13220,0
2074,1
10367,1
4473,1
14641,1
474,1
1853,1
914,1
16844,0
11352,1
11170,1
16653,1
16794,0
3073,1
3115,0
15479,0
7720,0
6209,1
13426,1
16331,1
2760,0
6954,0
13854,1
17452,1
6962,0
7091,0
4147,1
3481,0
4026,1
10027,1
12657,1
16280,0
13632,0
1383,0
13702,1
5425,1
9287,1
1748,1
17470,0
16056,0
1213,0
1122,0
9396,1
17500,0
84,1
1226,1
11979,1
15584,1
9372,1
17081,1
11983,0
10970,1
7439,1
9849,0
8910,0
8341,1
3826,0
1604,0
12077,1
11047,1
16972,0
176,0
10172,1
2358,0
12006,1
2231,1
15064,1
6027,1
15039,1
9838,0
15675,1
10069,1
2414,1
1430,1
1512,1
3704,0
16654,0
5149,1
3050,1
5026,1
10007,0
4862,0
13443,0
5584,1
15213,0
5514,1
2894,0
2404,1
2771,0
9466,1
7085,0
6600,1
1297,1
3999,0
5207,1
553,1
9426,1
5896,1
17584,0
8013,1
10821,0
11605,0
6423,0
10742,0
16927,0
8492,1
434,1
11776,0
3595,1
6286,1
15038,1
14576,0
3582,0
3698,1
16132,0
11027,0
1333,1
4461,1
509,1
7828,0
16619,0
5998,0
1533,1
14833,1
9001,0
10360,1
9975,1
16274,1
6467,1
10946,1
7854,1
17195,0
16440,0
8771,0
10546,1
13365,1
6649,0
10826,0
932,0
9003,0
13475,0
11910,0
936,0
13268,1
3233,0
15989,1
3877,1
15088,1
1368,1
7877,1
7100,0
1547,1
14825,0
2584,1
12930,0
13378,1
7058,1
8455,0
13110,0
15390,0
11012,1
353,1
14695,0
16756,0
6922,1
11300,0
9347,1
1935,1
803,0
9410,1
7126,0
8694,0
15288,0
16541,0
16492,0
14572,0
16702,0
10240,1
14736,0
12137,1
16330,0
12076,0
8986,0
12795,0
2918,0
1722,1
5751,0
11026,0
1061,0
1373,0
8727,1
5005,0
6541,1
16954,1
13916,0
15645,0
16479,0
13455,0
3692,1
5309,0
16933,1
5764,1
14958,0
15414,1
10675,1
13824,0
10597,1
13571,1
16114,0
6950,0
8260,1
8231,0
5863,0
7859,0
1066,0
11699,0
14211,1
9500,0
15939,1
842,0
17138,1
15846,1
9423,1
2091,1
6798,1
503,1
2271,0
3063,1
9820,1
16935,1
11878,0
4149,1
168,1
12122,1
3059,1
9948,1
12138,1
9864,1
6896,1
10231,1
7068,1
1236,1
2900,0
13717,0
17390,1
14,1
5274,1
682,1
13755,0
2927,1
9910,1
7668,1
15629,0
4816,1
3268,1
4288,1
6408,0
17405,0
15188,1
16209,0
10162,1
13223,1
2858,1
3848,0
4564,0
12736,1
15387,0
5,0
6069,1
5331,0
1659,0
10665,0
4032,1
15126,1
13890,0
17442,1
15076,0
487,1
14952,0
119,0
17163,0
8165,1
6532,0
10884,0
4296,1
7662,0
15101,1
15723,1
9563,1
11346,1
13454,1
1402,0
7063,1
4342,1
15430,1
14029,1
11529,0
6178,0
286,1
16780,0
3447,1
17171,1
9753,1
11542,0
3993,1
11930,1
3894,1
9896,1
11325,0
12667,1
14960,1
1957,1
13684,0
5908,1
14988,0
14742,1
1157,1
14131,0
6148,1
11292,0
9222,0
11520,0
10819,0
1921,0
15130,1
2455,0
8066,1
11452,0
8366,0
2525,0
1684,0
3903,0
4764,1
13921,0
10705,1
7960,0
15015,0
6931,1
4509,0
15060,0
7809,0
4929,1
4554,1
2613,0
14304,0
8255,0
16758,0
15963,0
14255,1
16842,0
16998,1
16856,0
1575,0
16838,1
10423,1
14762,0
1520,1
8489,1
1617,0
5066,0
491,0
10981,0
17301,1
9703,1
8639,1
15467,1
1320,1
316,1
17358,0
14197,1
7930,0
16305,0
10329,1
5623,1
15630,1
6260,1
15777,1
14534,0
5465,0
12084,0
5071,0
16116,1
1270,1
15837,1
10579,1
2037,0
1022,1
8803,1
17208,0
4127,0
266,0
15271,0
12840,0
4751,0
10763,0
6951,0
13887,1
2884,1
15471,0
6705,0
1952,0
3745,0
5589,0
2742,1
8819,0
10656,1
1263,1
10429,1
2549,0
14554,1
13371,1
2522,0
5638,1
11568,0
17444,0
4779,0
15378,0
7655,1
13191,0
850,1
5474,1
6505,1
10296,0
12923,0
16219,1
12918,1
4528,1
7978,1
10920,1
2698,0
13667,0
7660,0
8916,0
8798,0
6427,0
15120,1
14938,0
4553,1
758,1
11631,1
4034,1
11857,0
13797,1
10458,1
8223,1
1323,0
14845,1
12963,1
13806,1
17391,1
895,0
10942,1
6660,0
1225,0
2312,0
15749,0
5230,1
13181,0
2859,0
15764,1
15986,1
4035,1
9698,1
14258,0
7808,0
2112,1
4128,0
764,0
7298,1
15746,1
17380,1
5792,0
17045,0
13756,0
14601,0
6422,1
16563,0
13726,0
8700,1
945,0
16127,0
15257,1
14348,0
13129,1
15441,1
16816,0
7168,0
11194,1
8692,1
4040,1
14198,0
5250,1
4981,1
13084,1
2788,1
16339,0
11024,1
8200,0
5007,0
15331,1
14227,1
4097,1
7028,0
3334,0
2119,1
1326,0
3547,0
10872,0
1459,0
12630,0
17170,1
3031,1
12823,1
12423,0
6920,1
6506,0
9149,1
7712,1
15568,0
10031,1
4973,1
1586,0
11422,0
13630,1
9942,0
8478,1
16876,0
14174,0
12559,0
10774,0
9440,0
4547,1
13650,0
13414,1
13519,1
12153,1
11465,0
12942,1
13747,1
3299,0
8856,0
11995,1
11573,0
7004,1
9787,1
3910,1
3032,1
14731,1
7019,1
15897,1
12157,0
16343,0
2086,1
15408,1
373,1
2182,1
10358,0
12548,0
11100,1
17631,0
11097,1
11062,1
14280,1
3942,1
586,1
7981,0
10795,0
7007,0
6504,0
7021,0
14110,1
15205,1
7443,0
13656,1
16124,1
10618,1
15137,1
5735,1
449,1
14624,1
11000,1
6087,0
11420,1
13298,0
9304,1
4205,0
3248,0
8871,0
8917,1
16089,0
12454,0
1489,1
9825,1
9966,0
13243,1
15501,1
2959,0
16893,0
16510,0
468,1
27,0
3609,0
16976,1
10399,0
14485,0
805,1
13798,0
9704,1
10639,1
8097,0
4660,0
4084,0
5707,0
3352,1
1143,0
17559,0
2737,0
16251,1
9128,0
13897,0
12073,1
10155,0
4948,0
4046,1
6850,1
1206,0
135,0
8741,0
16166,1
5290,1
15110,1
5657,0
83,1
14454,1
925,0
8660,0
16888,1
16916,1
15010,0
2088,0
1398,0
12551,1
6293,1
1983,0
11784,0
7307,0
3099,1
16529,0
4518,1
12644,1
5639,0
8387,0
12518,0
12894,0
11191,0
2798,1
9115,0
16395,0
13497,1
9157,0
11319,0
16338,1
12695,1
5031,1
10809,1
10791,1
7277,0
9201,0
16504,0
9404,1
7387,1
13784,1
7248,1
4279,1
9438,1
5549,1
11125,0
7958,0
10979,0
14900,0
17320,0
13668,0
5146,1
1698,0
15277,0
14005,0
10241,1
8149,1
7676,1
7998,0
3755,1
13157,1
8647,1
15212,0
8406,0
3169,1
12904,0
15942,0
7883,1
11603,0
4672,1
2608,0
13273,1
5742,1
13619,1
4375,1
16894,0
2227,0
10753,1
16185,0
14035,1
875,1
11753,0
14408,1
5604,1
12524,0
8485,1
10466,0
2323,0
273,1
4010,1
3021,1
7238,1
14652,1
6334,0
6134,1
1047,1
4278,0
8049,0
5278,0
6366,0
12801,0
257,1
11860,0
14560,1
13276,0
794,1
10328,1
9721,1
8272,0
2802,0
12321,0
17367,0
11091,0
14544,0
5814,0
2937,1
14217,1
14332,0
2194,0
10226,1
15715,1
4089,0
15704,0
1043,0
4043,1
16489,0
9233,1
11072,0
17154,1
14799,1
8065,1
3290,0
8054,1
4216,1
4436,0
17230,1
1880,1
4304,0
13611,0
14164,0
1775,0
8015,1
12979,1
17588,1
14305,1
13638,1
1175,0
4230,1
15523,0
17245,1
17554,0
9696,0
6385,0
6215,0
15936,1
4866,1
11884,0
8203,1
9800,1
16677,0
6903,0
199,1
9648,0
554,0
13606,1
6301,1
345,1
15104,1
1602,0
11070,1
15458,0
6835,1
2236,1
10388,0
7229,0
10184,1
1747,0
2656,1
13441,1
2154,1
7300,1
11437,0
11103,0
11923,0
11309,1
831,1
8354,1
12403,0
9918,0
7087,1
16618,1
2453,1
218,1
13214,1
9526,0
360,0
7417,1
16984,0
12751,1
13450,1
5412,1
5489,0
8757,1
5714,0
10349,1
14149,0
17056,1
8732,1
16147,0
10662,0
7250,1
15540,1
8776,1
4682,0
10100,1
14495,1
5441,0
12113,0
1290,1
2977,1
15987,0
14070,1
1479,0
17638,0
15008,1
11227,0
3658,1
7070,0
1583,0
5038,0
17152,1
6223,1
5386,1
17013,1
1352,0
6607,1
1182,0
17018,0
8768,0
15180,1
4501,1
3108,0
11264,0
5508,0
7348,1
11162,1
14053,0
6760,0
1508,0
2872,1
817,1
9920,1
7762,0
10892,1
13372,1
13674,1
3984,1
17048,0
3438,1
41,0
13933,1
12204,1
16037,0
9534,0
14143,1
15025,0
5802,1
12388,0
12897,0
12162,1
16141,0
17162,0
13786,1
1711,0
3445,0
8009,1
6451,1
934,0
12273,0
13777,0
13853,0
6319,1
15031,1
2578,0
9416,1
7816,0
8285,1
7293,1
15128,1
34,0
17543,0
2246,0
16272,0
12914,0
1254,0
12228,1
8515,0
9511,1
8473,1
2122,0
2673,0
8608,1
11549,0
17077,0
7704,0
1516,1
12843,1
6095,0
15437,1
7511,1
9669,1
16140,0
16149,1
14944,0
14465,1
13449,0
7899,0
6829,1
6682,1
2344,1
12443,1
8310,1
13198,0
16472,0
8291,1
6024,0
15820,0
15218,1
7078,0
17314,1
9432,1
16252,0
5050,1
1433,0
3165,1
12270,0
11110,1
385,1
6189,1
33,0
10726,1
7324,0
9357,0
311,1
334,0
15292,0
7575,1
1139,1
1303,1
7539,0
6512,0
15815,1
14112,0
7342,1
16638,0
17021,0
10607,1
5702,0
6311,0
3101,0
12696,1
9213,1
6472,0
17416,1
10803,0
11839,0
15955,0
13432,1
7731,1
12660,1
8825,0
1643,1
10491,0
2974,1
10818,0
1576,1
1024,1
4881,0
8361,0
3739,1
6237,0
13158,0
2906,1
9321,1
8404,1
6067,1
13028,0
5763,0
3184,0
16180,0
2252,0
13539,0
5948,1
8161,0
11216,0
9412,1
4789,1
12501,1
9798,1
6501,0
993,0
9463,0
9606,0
16790,1
10903,0
5312,1
13614,1
11464,1
13801,0
10958,1
4824,0
8709,0
15019,0
829,1
15695,1
1395,1
2357,0
568,1
14176,0
15297,0
9977,1
31,0
7632,0
121,1
15737,1
1611,0
9176,1
14622,1
5749,1
6826,1
16805,0
9572,1
2124,1
6323,1
16233,1
12484,0
732,0
10588,1
5015,0
14167,0
3763,0
79,1
8823,1
9566,1
410,1
11304,0
333,0
9066,1
1084,0
9630,0
14600,1
15996,1
4101,1
5106,0
7075,0
3975,0
2188,0
5815,1
17094,1
4915,0
5597,1
5195,1
9161,0
13793,0
2081,1
14179,1
10062,1
157,0
15995,1
9926,0
8865,1
12546,1
7541,1
10290,1
16716,1
16231,0
1484,0
2043,0
705,1
11685,0
14610,1
3154,0
15029,0
13730,1
953,0
9071,1
7934,1
6006,1
396,0
9827,1
7882,0
13677,0
9675,0
13863,0
17432,1
2536,0
11466,1
13026,1
6350,0
10915,0
4720,0
15994,0
9246,0
14775,0
1528,0
16088,1
2020,0
8710,1
16177,0
5771,0
1662,0
455,0
4237,0
13487,0
15281,0
12332,0
16238,0
7038,0
4203,1
10119,1
651,1
14466,1
10444,1
17362,1
3016,1
4069,0
16449,1
11249,1
8664,0
15173,1
8122,1
17437,0
9616,1
17640,0
11569,0
14015,1
17384,0
4256,0
3646,1
7306,1
10365,1
173,1
3769,1
16012,1
8875,1
335,0
16962,0
12348,0
2133,1
5528,1
13058,0
399,1
13310,1
10219,1
749,1
611,0
5532,0
15235,1
14752,0
12377,1
3776,0
11581,1
4125,0
